,endTime,artistName,trackName,msPlayed,UniqueID,In Library,album,track_uri
243,2020-11-03 06:55,Cedric Gervais,Don't You Want,1255,Cedric Gervais:Don't You Want,0,,
244,2020-11-03 06:58,EDX,SILLAGE,203346,EDX:SILLAGE,0,,
245,2020-11-03 06:59,Ofenbach,Be Mine,6064,Ofenbach:Be Mine,0,,
246,2020-11-05 08:42,Gedz,Yin Yang,261883,Gedz:Yin Yang,0,,
247,2020-11-05 08:45,Gedz,Yin Yang,234893,Gedz:Yin Yang,0,,
248,2020-11-05 08:49,Gedz,Yin Yang,234893,Gedz:Yin Yang,0,,
249,2020-11-05 08:53,Gedz,Yin Yang,234893,Gedz:Yin Yang,0,,
250,2020-11-05 08:57,Gedz,Yin Yang,234893,Gedz:Yin Yang,0,,
251,2020-11-05 09:01,Gedz,Yin Yang,234893,Gedz:Yin Yang,0,,
252,2020-11-05 09:05,Gedz,Yin Yang,234893,Gedz:Yin Yang,0,,
253,2020-11-05 09:09,Gedz,Yin Yang,234893,Gedz:Yin Yang,0,,
254,2020-11-05 09:13,Gedz,Yin Yang,234893,Gedz:Yin Yang,0,,
255,2020-11-05 09:17,Gedz,Yin Yang,234893,Gedz:Yin Yang,0,,
256,2020-11-05 09:32,Gedz,Yin Yang,116153,Gedz:Yin Yang,0,,
257,2020-11-06 13:08,Bart B More,Want U So,27662,Bart B More:Want U So,0,,
258,2020-11-06 13:12,Gedz,Yin Yang,234893,Gedz:Yin Yang,0,,
259,2020-11-06 13:16,Gedz,Yin Yang,234893,Gedz:Yin Yang,0,,
260,2020-11-06 13:20,Gedz,Yin Yang,234893,Gedz:Yin Yang,0,,
261,2020-11-06 13:24,Gedz,Yin Yang,234893,Gedz:Yin Yang,0,,
262,2020-11-06 13:28,Gedz,Yin Yang,234893,Gedz:Yin Yang,0,,
263,2020-11-06 13:29,Gedz,Yin Yang,58843,Gedz:Yin Yang,0,,
264,2020-11-06 13:33,Paluch,Bez Strachu,270459,Paluch:Bez Strachu,0,,
265,2020-11-06 13:36,Paluch,Czerwony dywan,178620,Paluch:Czerwony dywan,0,,
266,2020-11-07 07:23,Gedz,Yin Yang,234893,Gedz:Yin Yang,0,,
267,2020-11-07 07:27,Gedz,Yin Yang,234893,Gedz:Yin Yang,0,,
268,2020-11-07 07:31,Gedz,Yin Yang,3488,Gedz:Yin Yang,0,,
269,2020-11-07 07:31,Gedz,Yin Yang,234893,Gedz:Yin Yang,0,,
270,2020-11-07 07:33,Paluch,Czerwony dywan,150507,Paluch:Czerwony dywan,0,,
271,2020-11-14 01:37,Flume,Never Be Like You,205200,Flume:Never Be Like You,0,,
272,2020-11-18 12:15,Bass Astral x Igo,Bikini,14760,Bass Astral x Igo:Bikini,0,,
273,2020-11-18 12:15,Bass Astral x Igo,Feeling Exactly,21740,Bass Astral x Igo:Feeling Exactly,0,,
274,2020-11-18 12:15,Bass Astral x Igo,Pussy Cock & God,14940,Bass Astral x Igo:Pussy Cock & God,0,,
275,2020-11-18 12:27,Gedz,Yin Yang,295243,Gedz:Yin Yang,0,,
276,2020-11-18 12:31,Gedz,Yin Yang,234893,Gedz:Yin Yang,0,,
277,2020-11-18 12:35,Gedz,Yin Yang,234893,Gedz:Yin Yang,0,,
278,2020-11-18 12:39,Gedz,Yin Yang,234893,Gedz:Yin Yang,0,,
279,2020-11-18 12:51,Damien N-Drix,Inkali,2200,Damien N-Drix:Inkali,0,,
280,2020-11-18 12:51,Gedz,Yin Yang,68745,Gedz:Yin Yang,0,,
281,2020-11-18 12:51,Deemz,I Took A Pill In Remiza,24840,Deemz:I Took A Pill In Remiza,0,,
282,2020-11-18 12:51,Major Lazer,Can't Take It From Me,7510,Major Lazer:Can't Take It From Me,0,,
283,2020-11-18 12:51,Armin van Buuren,Blah Blah Blah,2460,Armin van Buuren:Blah Blah Blah,0,,
284,2020-11-18 12:51,Kongsted,Whine Dat,2190,Kongsted:Whine Dat,0,,
285,2020-11-18 12:51,1991,Midnight,1400,1991:Midnight,0,,
286,2020-11-18 12:51,Nicky Romero,Lighthouse - Radio Edit,2040,Nicky Romero:Lighthouse - Radio Edit,1,Running Hits 2015.04,68UBEoNeK9h9DDRCS0vqBf
287,2020-11-18 12:51,Romeo Blanco,We’ll Be United,3830,Romeo Blanco:We’ll Be United,0,,
288,2020-11-18 12:51,Daniel Portman,Rijeka,2730,Daniel Portman:Rijeka,0,,
289,2020-11-18 12:54,Major Lazer,Que Calor,169997,Major Lazer:Que Calor,0,,
290,2020-11-18 12:57,MOTi,La Verdolaga,13710,MOTi:La Verdolaga,0,,
291,2020-11-18 12:57,Tiësto,Ritual,1150,Tiësto:Ritual,0,,
292,2020-11-18 12:57,Andy Grammer,"Honey, I'm Good.",141872,"Andy Grammer:Honey, I'm Good.",0,,
293,2020-11-18 12:57,Major Lazer,Oh My Gawd,2090,Major Lazer:Oh My Gawd,0,,
294,2020-11-18 12:57,Oliver Heldens,Fire In My Soul,2670,Oliver Heldens:Fire In My Soul,0,,
295,2020-11-18 12:57,The Six,Unfinished Sympathy (feat. Jasmine Thompson),1190,The Six:Unfinished Sympathy (feat. Jasmine Thompson),1,Running Hits 2015.04,2q8RkxBduttply1L2qF0rJ
296,2020-11-18 13:00,Duke Dumont,"Red Light Green Light - For Club Play Only, Pt. 6",211208,"Duke Dumont:Red Light Green Light - For Club Play Only, Pt. 6",0,,
297,2020-11-18 13:01,Sigala,Wish You Well,2040,Sigala:Wish You Well,0,,
298,2020-11-18 13:01,Don Diablo,Bad,3050,Don Diablo:Bad,0,,
299,2020-11-18 13:01,Major Lazer,Rave de Favela (feat. BEAM),3130,Major Lazer:Rave de Favela (feat. BEAM),0,,
300,2020-11-18 13:01,Major Lazer,"Boom (feat. MOTi, Ty Dolla $ign, Wizkid & Kranium)",3110,"Major Lazer:Boom (feat. MOTi, Ty Dolla $ign, Wizkid & Kranium)",0,,
301,2020-11-18 13:01,Jax Jones,All Day And Night,2220,Jax Jones:All Day And Night,0,,
302,2020-11-18 13:01,Tiësto,God Is A Dancer (with Mabel),2530,Tiësto:God Is A Dancer (with Mabel),0,,
303,2020-11-18 13:01,R3HAB,All Around The World (La La La),3940,R3HAB:All Around The World (La La La),0,,
304,2020-11-18 13:01,Felix Jaehn,SICKO,3120,Felix Jaehn:SICKO,0,,
305,2020-11-18 13:01,Diplo,On My Mind,22541,Diplo:On My Mind,0,,
306,2020-11-18 14:30,Felix Jaehn,No Therapy,20990,Felix Jaehn:No Therapy,0,,
307,2020-11-19 13:08,I.GOT.U,Ready For The Bounce,1957,I.GOT.U:Ready For The Bounce,0,,
308,2020-11-19 13:08,Skrillex,HUMBLE. - SKRILLEX REMIX,9775,Skrillex:HUMBLE. - SKRILLEX REMIX,0,,
309,2020-11-19 13:08,Sikdope,Snakes,745,Sikdope:Snakes,0,,
310,2020-11-19 13:08,BROHUG,If I'm Wrong,1005,BROHUG:If I'm Wrong,0,,
311,2020-11-19 13:08,DNF,Gucci,1807,DNF:Gucci,0,,
312,2020-11-19 13:09,Wet Fingers,Hi Fi Superstar,3654,Wet Fingers:Hi Fi Superstar,0,,
313,2020-11-19 13:09,Bassjackers,Fireflies (feat. Luciana),560,Bassjackers:Fireflies (feat. Luciana),0,,
314,2020-11-19 13:09,Maurice West,Rhythm Of The Night,960,Maurice West:Rhythm Of The Night,0,,
315,2020-11-19 13:09,Maurice West,Rhythm Of The Night,6272,Maurice West:Rhythm Of The Night,0,,
316,2020-11-19 13:09,twoloud,Mirror on the Wall,1194,twoloud:Mirror on the Wall,0,,
317,2020-11-19 13:09,twoloud,Bonkers,675,twoloud:Bonkers,0,,
318,2020-11-19 13:09,twoloud,Bonkers,5296,twoloud:Bonkers,0,,
319,2020-11-19 13:09,TWISTERZ,Cook It Up,49818,TWISTERZ:Cook It Up,0,,
320,2020-11-19 13:10,Showtek,We Like to Party - Original Mix,773,Showtek:We Like to Party - Original Mix,0,,
321,2020-11-19 13:10,Blasterjaxx,Narco,0,Blasterjaxx:Narco,0,,
322,2020-11-19 13:10,KSHMR,Memories (feat. Sirah) - Radio Edit,270,KSHMR:Memories (feat. Sirah) - Radio Edit,0,,
323,2020-11-19 13:10,DNF,Shuffle Beat - Bueno Clinic Remix,1487,DNF:Shuffle Beat - Bueno Clinic Remix,0,,
324,2020-11-19 13:10,SAMURAI,Nightmare,1110,SAMURAI:Nightmare,0,,
325,2020-11-19 13:10,Jauz,Rock The Party - Radio Edit,1615,Jauz:Rock The Party - Radio Edit,0,,
326,2020-11-19 13:10,DJ Kuba,Jungle Jane,1941,DJ Kuba:Jungle Jane,0,,
327,2020-11-19 13:10,Dimitri Vegas & Like Mike,Instagram - Bassjackers Remix,451,Dimitri Vegas & Like Mike:Instagram - Bassjackers Remix,0,,
328,2020-11-19 13:10,Dimitri Vegas & Like Mike,The Hum,1414,Dimitri Vegas & Like Mike:The Hum,0,,
329,2020-11-19 13:10,MC Fioti,Bum Bum Tam Tam - Tiësto & SWACQ Remix,5723,MC Fioti:Bum Bum Tam Tam - Tiësto & SWACQ Remix,0,,
330,2020-11-19 13:10,Sikdope,Bubblegum,476,Sikdope:Bubblegum,0,,
331,2020-11-19 13:10,Sikdope,Raindrops,0,Sikdope:Raindrops,0,,
332,2020-11-19 13:10,Fat Joe,All The Way Up (Remix),1720,Fat Joe:All The Way Up (Remix),0,,
333,2020-11-19 13:10,Skytech,Right Now - Radio Mix,1115,Skytech:Right Now - Radio Mix,0,,
334,2020-11-19 13:10,Scooter,Maria (I Like It Loud),17298,Scooter:Maria (I Like It Loud),0,,
335,2020-11-19 13:10,W&W,Let The Music Take Control,2,W&W:Let The Music Take Control,0,,
336,2020-11-19 13:10,El Profesor,Bella ciao - HUGEL Remix,10620,El Profesor:Bella ciao - HUGEL Remix,0,,
337,2020-11-19 13:11,4 Strings,Take Me Away (Into The Night) - Vocal Radio Mix,1909,4 Strings:Take Me Away (Into The Night) - Vocal Radio Mix,0,,
338,2020-11-19 13:11,666,Supa-Dupa-Fly - Radio Version,2037,666:Supa-Dupa-Fly - Radio Version,0,,
339,2020-11-19 13:11,666,Atencion (DJ Bonito Life Around The Globe),3374,666:Atencion (DJ Bonito Life Around The Globe),0,,
340,2020-11-19 13:11,Andain,Beautiful Things - Gabriel & Dresden Radio Edit,3280,Andain:Beautiful Things - Gabriel & Dresden Radio Edit,0,,
341,2020-11-19 13:11,Ali Payami,Blade - Ali Payami Original Radio,3421,Ali Payami:Blade - Ali Payami Original Radio,0,,
342,2020-11-19 13:11,Apollo,Dance 2007 - Megara Vs DJ Lee Edit,1375,Apollo:Dance 2007 - Megara Vs DJ Lee Edit,0,,
343,2020-11-19 13:11,Airscape,Sosei - F&W Remix,1271,Airscape:Sosei - F&W Remix,0,,
344,2020-11-19 13:11,André Visior,Speed Up (Luvstruck 2002) - Radio Edit,1530,André Visior:Speed Up (Luvstruck 2002) - Radio Edit,0,,
345,2020-11-19 13:11,4 Clubbers,Children - Future Breeze Vs. Junkfood Junkies Mix,1564,4 Clubbers:Children - Future Breeze Vs. Junkfood Junkies Mix,0,,
346,2020-11-19 13:11,4 Strings,High On Life - Extended Mix,876,4 Strings:High On Life - Extended Mix,0,,
347,2020-11-19 13:11,2 Brothers On The 4th Floor,Dreams (Will Come Alive),3902,2 Brothers On The 4th Floor:Dreams (Will Come Alive),0,,
348,2020-11-19 13:11,Yellow Claw,Fake Chanel,17580,Yellow Claw:Fake Chanel,0,,
349,2020-11-19 13:12,4 Strings,Take Me Away (Into The Night) - Vocal Radio Mix,1037,4 Strings:Take Me Away (Into The Night) - Vocal Radio Mix,0,,
350,2020-11-19 13:12,Benassi Bros.,Every Single Day - Extended Mix,1041,Benassi Bros.:Every Single Day - Extended Mix,0,,
351,2020-11-19 13:12,Aquagen,Hard To Say I'm Sorry,3760,Aquagen:Hard To Say I'm Sorry,0,,
352,2020-11-19 13:12,Scoop,"Drop It - 7"" Radio Edit",2704,"Scoop:Drop It - 7"" Radio Edit",0,,
353,2020-11-19 13:12,Bazzpitchers,Dooh Dooh - Manox RMX,1296,Bazzpitchers:Dooh Dooh - Manox RMX,0,,
354,2020-11-19 13:12,Tiësto,Traffic - Montana Radio Edit,2076,Tiësto:Traffic - Montana Radio Edit,0,,
355,2020-11-19 13:12,Da Hool,Meet Her At The Loveparade (Radio Edit),6989,Da Hool:Meet Her At The Loveparade (Radio Edit),0,,
356,2020-11-19 13:12,Benassi Bros.,Hit My Heart - Sfaction Version,2160,Benassi Bros.:Hit My Heart - Sfaction Version,0,,
357,2020-11-19 13:12,Apollo,Dance 2007 - Megara Vs DJ Lee Edit,682,Apollo:Dance 2007 - Megara Vs DJ Lee Edit,0,,
358,2020-11-19 13:12,André Visior,Speed Up (Luvstruck 2002) - Radio Edit,16849,André Visior:Speed Up (Luvstruck 2002) - Radio Edit,0,,
359,2020-11-19 13:12,Delerium,Silence (feat. Sarah McLachlan) - DJ Tiësto's In Search of Sunrise Edit,2438,Delerium:Silence (feat. Sarah McLachlan) - DJ Tiësto's In Search of Sunrise Edit,0,,
360,2020-11-19 13:12,Members Of Mayday,Sonic Empire - Short Mix,3425,Members Of Mayday:Sonic Empire - Short Mix,0,,
361,2020-11-19 13:12,DJ Jean,Every Single Day - Club Mix,2228,DJ Jean:Every Single Day - Club Mix,0,,
362,2020-11-19 13:12,ATB,9 PM (Till I Come) - 9 PM Mix,914,ATB:9 PM (Till I Come) - 9 PM Mix,0,,
363,2020-11-19 13:12,DJ Matys,Orgasm - Radio Edit,4452,DJ Matys:Orgasm - Radio Edit,0,,
364,2020-11-19 13:13,Svenson & Gielen,Twisted - Original Single Edit,1844,Svenson & Gielen:Twisted - Original Single Edit,0,,
365,2020-11-19 13:13,Da Klubb Kings,It's Time To Get Funky - Klubb Mix,3095,Da Klubb Kings:It's Time To Get Funky - Klubb Mix,0,,
366,2020-11-19 13:13,Paul van Dyk,For An Angel - Radio Edit,1025,Paul van Dyk:For An Angel - Radio Edit,0,,
367,2020-11-19 13:13,Paul van Dyk,For An Angel - Radio Edit,1668,Paul van Dyk:For An Angel - Radio Edit,0,,
368,2020-11-19 13:13,Junior Jack,E Samba,18278,Junior Jack:E Samba,0,,
369,2020-11-19 13:13,Elektrochemie LK,Schall,8929,Elektrochemie LK:Schall,0,,
370,2020-11-19 13:13,Tiësto,Lethal Industry - Radio Edit,2400,Tiësto:Lethal Industry - Radio Edit,0,,
371,2020-11-19 13:13,Spit,Falling (Daddy's Groove Magic Island Mix),2112,Spit:Falling (Daddy's Groove Magic Island Mix),0,,
372,2020-11-19 13:13,Klubbheads,Turn Up The Bass,3976,Klubbheads:Turn Up The Bass,0,,
373,2020-11-19 13:13,Klubbheads,Turn Up The Bass,2612,Klubbheads:Turn Up The Bass,0,,
374,2020-11-19 13:13,Yomanda,Synth & Strings - Radio Edit,6498,Yomanda:Synth & Strings - Radio Edit,0,,
375,2020-11-19 13:14,Sterbinszky & Bruckmann,Discography I - Extended Re-Edit,4330,Sterbinszky & Bruckmann:Discography I - Extended Re-Edit,0,,
376,2020-11-19 13:14,Zombie Nation,"Kernkraft 400 - DJ Gius Mix, Radio Edit",1861,"Zombie Nation:Kernkraft 400 - DJ Gius Mix, Radio Edit",0,,
377,2020-11-19 13:14,Paffendorf,Smile (Us Radio Cut),4829,Paffendorf:Smile (Us Radio Cut),0,,
378,2020-11-19 13:14,Moguai,Beatbox - Radio Beat,4757,Moguai:Beatbox - Radio Beat,0,,
379,2020-11-19 13:14,QC,Steady (Extended Mix),1770,QC:Steady (Extended Mix),0,,
380,2020-11-19 13:14,Mauro Picotto,Proximus Medley With Adiemus - In F.M. Mix (Porximus),1955,Mauro Picotto:Proximus Medley With Adiemus - In F.M. Mix (Porximus),0,,
381,2020-11-19 13:14,The Boy Wunda,Everybody 2012 - The Original 1999 Version,5400,The Boy Wunda:Everybody 2012 - The Original 1999 Version,0,,
382,2020-11-19 13:14,Lock 'N Load,Blow Ya Mind - Club Caviar Radio Edit,4156,Lock 'N Load:Blow Ya Mind - Club Caviar Radio Edit,0,,
383,2020-11-19 13:14,Tiësto,Traffic,10818,Tiësto:Traffic,0,,
384,2020-11-19 13:14,Southside Spinners,Luvstruck - Radio Edit,3532,Southside Spinners:Luvstruck - Radio Edit,0,,
385,2020-11-19 13:14,Lexy & K-Paul,Freak - Original,2054,Lexy & K-Paul:Freak - Original,0,,
386,2020-11-19 13:14,Members Of Mayday,Datapop - Short,1924,Members Of Mayday:Datapop - Short,0,,
387,2020-11-19 13:14,Ethnics Beats,Alla fiera dell'est (Fair Song) - M.U.T.E. Radio Edit,1665,Ethnics Beats:Alla fiera dell'est (Fair Song) - M.U.T.E. Radio Edit,0,,
388,2020-11-19 13:15,Lange,Sincere - Pulser Remix,2653,Lange:Sincere - Pulser Remix,0,,
389,2020-11-19 13:15,DJ Shog,Another World - Radio Edit,2157,DJ Shog:Another World - Radio Edit,0,,
390,2020-11-19 13:15,DJ Jean,The Launch - Radio Edit,8522,DJ Jean:The Launch - Radio Edit,0,,
391,2020-11-19 13:15,Scoop,"Drop It - 7"" Radio Edit",853,"Scoop:Drop It - 7"" Radio Edit",0,,
392,2020-11-19 13:15,Vincent de Moor,Sunflower - VDM's Rework,1785,Vincent de Moor:Sunflower - VDM's Rework,0,,
393,2020-11-19 13:15,Peter Luts,Hypnotize - Original 12,1756,Peter Luts:Hypnotize - Original 12,0,,
394,2020-11-19 13:15,Marc Van Linden,Am 2 Pm,2285,Marc Van Linden:Am 2 Pm,0,,
395,2020-11-19 13:15,Laguna,Unforgiven,1435,Laguna:Unforgiven,0,,
396,2020-11-19 13:15,666,AmokK - Radio Edit,2934,666:AmokK - Radio Edit,0,,
397,2020-11-19 13:15,Jurgen Vries,The Theme,1010,Jurgen Vries:The Theme,0,,
398,2020-11-19 13:15,Carlo Resoort,Musica,6434,Carlo Resoort:Musica,0,,
399,2020-11-19 13:15,Alice DJ,Better Off Alone - Instrumental,1763,Alice DJ:Better Off Alone - Instrumental,0,,
400,2020-11-19 13:15,Vincent de Moor,Fly Away - Full Vocal Version,5099,Vincent de Moor:Fly Away - Full Vocal Version,0,,
401,2020-11-19 13:15,Paul van Dyk,For An Angel - Radio Edit,1082,Paul van Dyk:For An Angel - Radio Edit,0,,
402,2020-11-19 13:15,DJ Matys,Orgasm - Club Mix,1480,DJ Matys:Orgasm - Club Mix,0,,
403,2020-11-19 13:15,QC,"Steady - Double Twist, Hamstring Curl, Heel Dig, Jog, Knee High",1851,"QC:Steady - Double Twist, Hamstring Curl, Heel Dig, Jog, Knee High",0,,
404,2020-11-19 13:15,DJ Matys,Orgasm - Radio Edit,610,DJ Matys:Orgasm - Radio Edit,0,,
405,2020-11-19 13:15,DJ Matys,Orgasm - Radio Edit,11108,DJ Matys:Orgasm - Radio Edit,0,,
406,2020-11-19 13:16,4 Strings,Take Me Away (Into The Night) - Vocal Radio Mix,649,4 Strings:Take Me Away (Into The Night) - Vocal Radio Mix,0,,
407,2020-11-19 13:16,Driftwood,Freeloader - Original Mix,2353,Driftwood:Freeloader - Original Mix,0,,
408,2020-11-19 13:16,Airscape,Sosei - Short Edit,686,Airscape:Sosei - Short Edit,0,,
409,2020-11-19 13:16,SNAP!,"Rhythm Is A Dancer - 7"" Edit",23,"SNAP!:Rhythm Is A Dancer - 7"" Edit",0,,
410,2020-11-19 13:16,Mauro Picotto,Proximus - Radio Edit,608,Mauro Picotto:Proximus - Radio Edit,0,,
411,2020-11-19 13:16,E-Craig,Smoke - Smokin Mix,1842,E-Craig:Smoke - Smokin Mix,0,,
412,2020-11-19 13:16,Art Of Trance,Madagascar - Ferry Corsten Radio Edit,3820,Art Of Trance:Madagascar - Ferry Corsten Radio Edit,0,,
413,2020-11-19 13:16,Juan Magán,Phunky Star,3054,Juan Magán:Phunky Star,0,,
414,2020-11-19 13:16,Gigi D'Agostino,L'amour Toujours (Small Mix),1356,Gigi D'Agostino:L'amour Toujours (Small Mix),0,,
415,2020-11-19 13:16,4 Strings,Take Me Away - Dave Darell Remix Radio Edit 2,1431,4 Strings:Take Me Away - Dave Darell Remix Radio Edit 2,0,,
416,2020-11-19 13:16,Barthezz,On The Move - Radio Edit,1288,Barthezz:On The Move - Radio Edit,0,,
417,2020-11-19 13:16,Da Hool,Meet Her At The Loveparade (Radio Edit),2360,Da Hool:Meet Her At The Loveparade (Radio Edit),0,,
418,2020-11-19 13:16,Topmodelz,L´ Esperanza 2012 - Single Mix,2969,Topmodelz:L´ Esperanza 2012 - Single Mix,0,,
419,2020-11-19 13:16,Junior Jack,Stupidisco - Radio Edit,3563,Junior Jack:Stupidisco - Radio Edit,0,,
420,2020-11-19 13:16,ATB,Let U Go,2630,ATB:Let U Go,0,,
421,2020-11-19 13:16,DJ Jean,Every Single Day - Club Mix,1039,DJ Jean:Every Single Day - Club Mix,0,,
422,2020-11-19 13:16,Cosmic Gate,Exploration Of Space,866,Cosmic Gate:Exploration Of Space,0,,
423,2020-11-19 13:16,SpaceDiver,Unspoken - Svenson & Gielen Remix,1783,SpaceDiver:Unspoken - Svenson & Gielen Remix,0,,
424,2020-11-19 13:17,Master Blaster,Hypnotic Tango - Radio Mix,11760,Master Blaster:Hypnotic Tango - Radio Mix,0,,
425,2020-11-19 13:17,Paul van Dyk,For An Angel - Radio Edit,903,Paul van Dyk:For An Angel - Radio Edit,0,,
426,2020-11-20 16:04,Master Blaster,Hypnotic Tango - Radio Mix,42013,Master Blaster:Hypnotic Tango - Radio Mix,0,,
427,2020-11-20 16:05,Clint Mansell,Chocolate Charms,12130,Clint Mansell:Chocolate Charms,0,,
428,2020-11-20 16:05,Clint Mansell,Ghosts of Things to Come,770,Clint Mansell:Ghosts of Things to Come,0,,
429,2020-11-20 16:05,Wolfgang Amadeus Mozart,"Requiem, K. 626: Lacrimosa",33720,"Wolfgang Amadeus Mozart:Requiem, K. 626: Lacrimosa",0,,
430,2020-11-20 16:05,Wolfgang Amadeus Mozart,"Piano Concerto No. 21 in C Major, K. 467 ""Elvira Madigan"": II. Andante",20150,"Wolfgang Amadeus Mozart:Piano Concerto No. 21 in C Major, K. 467 ""Elvira Madigan"": II. Andante",0,,
431,2020-11-20 16:05,Wolfgang Amadeus Mozart,"Symphony No.25 in G minor, K.183: 1. Allegro con brio",0,"Wolfgang Amadeus Mozart:Symphony No.25 in G minor, K.183: 1. Allegro con brio",0,,
432,2020-11-20 16:05,Clint Mansell,Bialy & Lox Conga,1958,Clint Mansell:Bialy & Lox Conga,0,,
433,2020-11-20 16:06,Clint Mansell,Dreams,6870,Clint Mansell:Dreams,0,,
434,2020-11-20 16:10,Scott Benson Band,Requiem for a Dream,279718,Scott Benson Band:Requiem for a Dream,0,,
435,2020-11-20 16:12,Centrum Uśmiechu,Olukary (Pan Hilary),92303,Centrum Uśmiechu:Olukary (Pan Hilary),0,,
436,2020-11-20 16:13,Katarzyna Łaska,Mam Tę Moc - z filmu „Kraina lodu”/Ścieżka dźwiękowa polskiej wersji,85442,Katarzyna Łaska:Mam Tę Moc - z filmu „Kraina lodu”/Ścieżka dźwiękowa polskiej wersji,0,,
437,2020-11-20 16:13,Centrum Uśmiechu,Olukary (Pan Hilary),0,Centrum Uśmiechu:Olukary (Pan Hilary),0,,
438,2020-11-20 16:14,Centrum Uśmiechu,Olukary (Pan Hilary),12088,Centrum Uśmiechu:Olukary (Pan Hilary),0,,
439,2020-11-20 16:15,Fundacja Młodzi Artyści,Był raz sobie Pan Hilary,69972,Fundacja Młodzi Artyści:Był raz sobie Pan Hilary,0,,
440,2020-11-20 16:16,Mini Mini,Święty Mikołaju,49983,Mini Mini:Święty Mikołaju,0,,
441,2020-11-20 16:17,Śpiewające Brzdące,Święty Mikołaj po niebie gna,57766,Śpiewające Brzdące:Święty Mikołaj po niebie gna,0,,
442,2020-11-20 16:17,Mini Mini,Święty Mikołaju,19872,Mini Mini:Święty Mikołaju,0,,
443,2020-11-20 16:19,Super Simple Songs,Twinkle Twinkle Little Star,1701,Super Simple Songs:Twinkle Twinkle Little Star,0,,
444,2020-11-20 16:19,Super Simple Songs,Little Snowflake,112528,Super Simple Songs:Little Snowflake,0,,
445,2020-11-22 09:40,Don Diablo,Congratulations,1130,Don Diablo:Congratulations,0,,
446,2020-11-22 09:40,Lucas & Steve,Where Have You Gone (Anywhere),7076,Lucas & Steve:Where Have You Gone (Anywhere),0,,
447,2020-11-22 09:40,Don Diablo,Bad,753,Don Diablo:Bad,0,,
448,2020-11-22 09:40,Robin Schulz,Speechless (feat. Erika Sirola),2361,Robin Schulz:Speechless (feat. Erika Sirola),0,,
449,2020-11-22 09:40,Jax Jones,Harder (with Bebe Rexha),312,Jax Jones:Harder (with Bebe Rexha),0,,
450,2020-11-22 09:40,Becky Hill,Heaven On My Mind (with Sigala),1150,Becky Hill:Heaven On My Mind (with Sigala),0,,
451,2020-11-22 09:40,Kygo,Think About You,1091,Kygo:Think About You,0,,
452,2020-11-22 09:40,GAMPER & DADONI,Bittersweet Symphony (feat. Emily Roberts),1478,GAMPER & DADONI:Bittersweet Symphony (feat. Emily Roberts),0,,
453,2020-11-22 09:40,Kygo,Freedom,5342,Kygo:Freedom,0,,
454,2020-11-22 09:44,Gedz,Yin Yang,234893,Gedz:Yin Yang,0,,
455,2020-11-22 09:48,Gedz,Yin Yang,234893,Gedz:Yin Yang,0,,
456,2020-11-22 10:03,Gedz,Yin Yang,230132,Gedz:Yin Yang,0,,
457,2020-11-24 06:29,Gedz,Yin Yang,4852,Gedz:Yin Yang,0,,
458,2020-11-24 06:33,Gedz,Yin Yang,234893,Gedz:Yin Yang,0,,
459,2020-11-24 06:37,Gedz,Yin Yang,234893,Gedz:Yin Yang,0,,
460,2020-11-24 06:41,Gedz,Yin Yang,13808,Gedz:Yin Yang,0,,
461,2020-11-24 06:41,Gedz,Yin Yang,234893,Gedz:Yin Yang,0,,
462,2020-11-25 19:05,Gedz,Yin Yang,141789,Gedz:Yin Yang,0,,
463,2020-11-25 19:06,Eldo,Mędrcy z kosmosu,1644,Eldo:Mędrcy z kosmosu,0,,
464,2020-11-25 19:06,TACONAFIDE,8 kobiet - Remix,1287,TACONAFIDE:8 kobiet - Remix,0,,
465,2020-11-25 19:06,MiłyPan,Lovesong,1772,MiłyPan:Lovesong,0,,
466,2020-11-25 19:06,TAU,List motywacyjny,1554,TAU:List motywacyjny,0,,
467,2020-11-25 19:06,WWO,Mówisz i masz,5704,WWO:Mówisz i masz,0,,
468,2020-11-25 19:09,MiłyPan,Małolatki,193252,MiłyPan:Małolatki,0,,
469,2020-11-25 19:12,Gedz,Yin Yang,1868,Gedz:Yin Yang,0,,
470,2020-11-25 19:12,Miuosh,Traffic (Live),1966,Miuosh:Traffic (Live),0,,
471,2020-11-25 19:12,MiłyPan,Królowa,1258,MiłyPan:Królowa,0,,
472,2020-11-25 19:12,MiłyPan,Pod ścianą,27436,MiłyPan:Pod ścianą,0,,
473,2020-11-25 19:12,Taco Hemingway,Dele,176116,Taco Hemingway:Dele,1,Szprycer,0G7EOUEIh1cox6mPZktdMH
474,2020-11-25 19:12,schafter,3.5 karrat,2051,schafter:3.5 karrat,0,,
475,2020-11-25 19:13,Hodak,Omerta,1937,Hodak:Omerta,0,,
476,2020-11-25 19:13,Kwestia 07,Lato,4480,Kwestia 07:Lato,0,,
477,2020-11-25 19:13,Taco Hemingway,35,2852,Taco Hemingway:35,1,Szprycer,0BpqRe4V2t3EIln48L1ZEQ
478,2020-11-25 19:14,Hodak,Omerta,1068,Hodak:Omerta,0,,
479,2020-11-25 19:14,Kwestia 07,Lato,61886,Kwestia 07:Lato,0,,
480,2020-11-25 19:15,WWO,Damy radę,61098,WWO:Damy radę,1,We Własnej Osobie,4XNONDxjF0ZVo9GpTDogTs
